sep=,
TIME,LATITUDE (deg+-m),LONGITUDE (deg+-m),ALTITUDE (m+-m),TRACK (deg from true north+-deg),SPEED (m/s+-m/s),CLIMB (m/s+-m/s),MODE,SAT
2016-05-20T11:06:45.000Z+-0.005,41.231356+-4.806,-7.9807745+-2.914,728.9+-8.74,0.0+-nan,0.01+-nan,0.0+-nan,3,13
2016-05-20T11:06:46.000Z+-0.005,41.231356+-4.806,-7.980773333+-2.914,728.9+-8.74,0.0+-nan,0.01+-nan,0.0+-nan,3,13
2016-05-20T11:06:47.000Z+-0.005,41.231356+-4.806,-7.980772667+-2.914,728.9+-8.74,0.0+-nan,0.009+-nan,0.0+-nan,3,13
2016-05-20T11:06:48.000Z+-0.005,41.231355833+-4.806,-7.980772833+-2.914,728.8+-8.74,0.0+-nan,0.013+-nan,0.0+-nan,3,13
2016-05-20T11:06:49.000Z+-0.005,41.231355667+-4.806,-7.980774+-2.914,729.0+-8.74,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:06:50.000Z+-0.005,41.231355167+-4.806,-7.980774667+-2.914,729.1+-8.74,0.0+-nan,0.026+-nan,0.0+-nan,3,13
2016-05-20T11:06:51.000Z+-0.005,41.231355167+-4.806,-7.980775167+-2.914,729.1+-8.74,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:06:52.000Z+-0.005,41.231355333+-4.806,-7.980775333+-2.914,729.2+-8.74,0.0+-nan,0.011+-nan,0.0+-nan,3,13
2016-05-20T11:06:53.000Z+-0.005,41.2313555+-4.806,-7.9807755+-2.914,729.2+-8.74,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:06:54.000Z+-0.005,41.231355167+-4.806,-7.9807755+-2.914,729.3+-8.74,0.0+-nan,0.002+-nan,0.0+-nan,3,13
2016-05-20T11:06:55.000Z+-0.005,41.231354333+-4.806,-7.980775833+-2.914,729.3+-8.74,0.0+-nan,0.01+-nan,0.0+-nan,3,13
2016-05-20T11:06:56.000Z+-0.005,41.231354+-4.806,-7.980776333+-2.914,729.4+-8.74,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:06:57.000Z+-0.005,41.231353667+-4.806,-7.980777333+-2.914,729.5+-8.74,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:06:58.000Z+-0.005,41.231353667+-4.806,-7.9807775+-2.914,729.5+-8.74,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:06:59.000Z+-0.005,41.231353667+-4.806,-7.980776833+-2.914,729.5+-8.74,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:07:00.000Z+-0.005,41.2313535+-4.806,-7.9807765+-2.914,729.5+-8.74,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:07:01.000Z+-0.005,41.231353667+-4.806,-7.980776+-2.914,729.5+-8.74,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:07:02.000Z+-0.005,41.2313535+-4.806,-7.980775667+-2.914,729.6+-8.74,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:03.000Z+-0.005,41.231354+-4.806,-7.980775667+-2.914,729.7+-8.74,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:04.000Z+-0.005,41.231354333+-4.806,-7.9807755+-2.914,729.8+-8.74,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:07:05.000Z+-0.005,41.231355+-4.806,-7.9807745+-2.914,729.8+-8.74,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:07:06.000Z+-0.005,41.231354667+-4.806,-7.9807735+-2.914,729.9+-8.74,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:07:07.000Z+-0.005,41.231354833+-4.806,-7.9807735+-2.914,730.1+-8.74,0.0+-nan,0.014+-nan,0.0+-nan,3,13
2016-05-20T11:07:08.000Z+-0.005,41.231354667+-4.806,-7.980773167+-2.914,730.1+-8.74,0.0+-nan,0.012+-nan,0.0+-nan,3,13
2016-05-20T11:07:09.000Z+-0.005,41.2313545+-4.806,-7.980772833+-2.914,730.2+-8.74,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:10.000Z+-0.005,41.231354167+-4.806,-7.980772667+-2.914,730.3+-8.74,0.0+-nan,0.015+-nan,0.0+-nan,3,13
2016-05-20T11:07:11.000Z+-0.005,41.231354+-4.806,-7.980773+-2.914,730.4+-8.74,0.0+-nan,0.011+-nan,0.0+-nan,3,13
2016-05-20T11:07:12.000Z+-0.005,41.231354333+-4.806,-7.980773667+-2.914,730.6+-8.74,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:13.000Z+-0.005,41.231354333+-4.806,-7.980773833+-2.914,730.7+-8.74,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:07:14.000Z+-0.005,41.231354333+-4.806,-7.980774167+-2.914,730.8+-8.74,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:07:15.000Z+-0.005,41.231354167+-4.806,-7.980774+-2.914,730.9+-8.74,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:07:16.000Z+-0.005,41.231354333+-4.806,-7.980773667+-2.914,730.9+-8.74,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:07:17.000Z+-0.005,41.2313545+-4.806,-7.980774+-2.914,731.0+-8.74,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:07:19.000Z+-0.005,41.231354667+-4.806,-7.980772833+-2.914,731.0+-8.74,0.0+-nan,0.002+-nan,0.0+-nan,3,13
2016-05-20T11:07:20.000Z+-0.005,41.231354833+-4.806,-7.980772167+-2.914,731.0+-8.74,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:07:21.000Z+-0.005,41.231355+-4.806,-7.980771333+-2.914,731.0+-8.74,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:22.000Z+-0.005,41.2313555+-4.806,-7.9807705+-2.914,731.0+-8.74,0.0+-nan,0.002+-nan,0.0+-nan,3,13
2016-05-20T11:07:23.000Z+-0.005,41.2313555+-4.806,-7.980769833+-2.914,731.0+-8.74,0.0+-nan,0.014+-nan,0.0+-nan,3,13
2016-05-20T11:07:24.000Z+-0.005,41.2313555+-4.806,-7.9807695+-2.914,731.0+-8.74,0.0+-nan,0.008+-nan,0.0+-nan,3,13
2016-05-20T11:07:25.000Z+-0.005,41.231355+-4.806,-7.9807695+-2.914,731.0+-8.74,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:26.000Z+-0.005,41.231354667+-4.806,-7.980769667+-2.914,731.1+-8.74,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:07:27.000Z+-0.005,41.231355333+-4.806,-7.980770333+-2.914,731.2+-8.74,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:28.000Z+-0.005,41.231355167+-4.806,-7.980770333+-2.914,731.3+-8.74,0.0+-nan,0.002+-nan,0.0+-nan,3,13
2016-05-20T11:07:29.000Z+-0.005,41.231355167+-4.806,-7.980770833+-2.914,731.4+-8.74,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:07:30.000Z+-0.005,41.231354667+-4.806,-7.9807705+-2.914,731.4+-8.74,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:31.000Z+-0.005,41.2313535+-4.806,-7.980769333+-2.914,731.3+-8.74,0.0+-nan,0.01+-nan,0.0+-nan,3,13
2016-05-20T11:07:32.000Z+-0.005,41.231353+-4.806,-7.9807685+-2.914,731.4+-8.74,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:07:33.000Z+-0.005,41.231352667+-4.806,-7.980768+-2.914,731.4+-8.682,0.0+-nan,0.013+-nan,0.0+-nan,3,13
2016-05-20T11:07:34.000Z+-0.005,41.2313525+-4.806,-7.980767833+-2.914,731.4+-8.682,0.0+-nan,0.017+-nan,0.0+-nan,3,13
2016-05-20T11:07:35.000Z+-0.005,41.231352167+-4.806,-7.980768+-2.914,731.6+-8.682,0.0+-nan,0.013+-nan,0.0+-nan,3,13
2016-05-20T11:07:36.000Z+-0.005,41.231352333+-4.806,-7.980768167+-2.914,731.7+-8.682,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:07:37.000Z+-0.005,41.2313525+-4.806,-7.9807685+-2.914,731.8+-8.682,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:38.000Z+-0.005,41.2313525+-4.806,-7.980769333+-2.914,731.9+-8.682,0.0+-nan,0.009+-nan,0.0+-nan,3,13
2016-05-20T11:07:39.000Z+-0.005,41.231352333+-4.806,-7.98077+-2.914,732.0+-8.682,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:40.000Z+-0.005,41.231352167+-4.806,-7.980770333+-2.914,732.0+-8.682,0.0+-nan,0.012+-nan,0.0+-nan,3,13
2016-05-20T11:07:41.000Z+-0.005,41.231352167+-4.806,-7.980771167+-2.914,732.0+-8.682,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:43.000Z+-0.005,41.231353+-4.806,-7.980772667+-2.914,732.0+-8.682,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:07:44.000Z+-0.005,41.2313535+-4.806,-7.980773833+-2.914,732.1+-8.682,0.0+-nan,0.01+-nan,0.0+-nan,3,13
2016-05-20T11:07:45.000Z+-0.005,41.231353+-4.806,-7.980774167+-2.914,732.1+-8.682,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:46.000Z+-0.005,41.231352833+-4.806,-7.980775+-2.914,732.2+-8.682,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:07:47.000Z+-0.005,41.231352667+-4.806,-7.980775667+-2.914,732.2+-8.682,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:07:48.000Z+-0.005,41.231352833+-4.806,-7.980775667+-2.914,732.3+-8.682,0.0+-nan,0.009+-nan,0.0+-nan,3,13
2016-05-20T11:07:49.000Z+-0.005,41.231353+-4.806,-7.980775833+-2.914,732.3+-8.682,0.0+-nan,0.012+-nan,0.0+-nan,3,13
2016-05-20T11:07:50.000Z+-0.005,41.231353167+-4.806,-7.980777+-2.914,732.4+-8.682,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:07:51.000Z+-0.005,41.231353333+-4.806,-7.980778+-2.914,732.5+-8.682,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:07:52.000Z+-0.005,41.231353833+-4.806,-7.980778+-2.914,732.5+-8.682,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:07:53.000Z+-0.005,41.231354333+-4.806,-7.980777833+-2.914,732.6+-8.682,0.0+-nan,0.012+-nan,0.0+-nan,3,13
2016-05-20T11:07:54.000Z+-0.005,41.2313545+-4.806,-7.980778+-2.914,732.6+-8.682,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:55.000Z+-0.005,41.2313545+-4.806,-7.980778333+-2.914,732.6+-8.682,0.0+-nan,0.01+-nan,0.0+-nan,3,13
2016-05-20T11:07:56.000Z+-0.005,41.231354+-4.806,-7.980779333+-2.914,732.6+-8.682,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:07:57.000Z+-0.005,41.231353833+-4.806,-7.980780167+-2.914,732.7+-8.682,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:07:58.000Z+-0.005,41.231353833+-4.806,-7.9807805+-2.914,732.7+-8.682,0.0+-nan,0.002+-nan,0.0+-nan,3,13
2016-05-20T11:07:59.000Z+-0.005,41.231354167+-4.806,-7.980781+-2.914,732.7+-8.682,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:08:00.000Z+-0.005,41.2313545+-4.806,-7.980780833+-2.914,732.8+-8.682,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:08:01.000Z+-0.005,41.2313545+-4.806,-7.980781167+-2.914,732.8+-8.682,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:08:02.000Z+-0.005,41.231354833+-4.806,-7.9807815+-2.914,733.0+-8.682,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:08:03.000Z+-0.005,41.231354833+-4.806,-7.980782167+-2.914,733.0+-8.682,0.0+-nan,0.008+-nan,0.0+-nan,3,13
2016-05-20T11:08:04.000Z+-0.005,41.231354667+-4.806,-7.980782667+-2.914,733.1+-8.682,0.0+-nan,0.002+-nan,0.0+-nan,3,13
2016-05-20T11:08:05.000Z+-0.005,41.231355+-4.806,-7.980782667+-2.914,733.2+-8.682,0.0+-nan,0.012+-nan,0.0+-nan,3,13
2016-05-20T11:08:06.000Z+-0.005,41.231355+-4.806,-7.9807825+-2.914,733.2+-8.682,0.0+-nan,0.008+-nan,0.0+-nan,3,13
2016-05-20T11:08:07.000Z+-0.005,41.231355+-4.806,-7.9807825+-2.914,733.2+-8.682,0.0+-nan,0.009+-nan,0.0+-nan,3,13
2016-05-20T11:08:08.000Z+-0.005,41.231355333+-4.806,-7.980782667+-2.914,733.3+-8.682,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:08:09.000Z+-0.005,41.231355833+-4.806,-7.9807825+-2.914,733.4+-8.682,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:08:10.000Z+-0.005,41.231355667+-4.806,-7.980782167+-2.914,733.4+-8.682,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:08:11.000Z+-0.005,41.2313555+-4.806,-7.980781833+-2.914,733.4+-8.682,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:08:12.000Z+-0.005,41.231355333+-4.806,-7.980781833+-2.914,733.4+-8.682,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:08:13.000Z+-0.005,41.231355333+-4.806,-7.980782167+-2.914,733.5+-8.682,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:08:15.000Z+-0.005,41.231356+-4.806,-7.980781607+-2.914,731.734+-8.682,347.9915+-nan,0.007+-0.14,-0.007+-17.36,3,11
2016-05-20T11:08:16.000Z+-0.005,41.231356489+-4.806,-7.980781168+-2.914,731.748+-8.682,0.0+-nan,0.0+-0.09,0.0+-17.36,3,13
2016-05-20T11:08:17.000Z+-0.005,41.231356833+-4.806,-7.980781167+-2.914,733.5+-8.682,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:08:18.000Z+-0.005,41.231357333+-4.806,-7.980781+-2.914,733.6+-8.682,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:08:19.000Z+-0.005,41.231358167+-4.806,-7.980780833+-2.914,733.6+-8.682,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:08:20.000Z+-0.005,41.231358333+-4.806,-7.980780833+-2.914,733.7+-8.682,0.0+-nan,0.002+-nan,0.0+-nan,3,13
2016-05-20T11:08:21.000Z+-0.005,41.231358667+-4.806,-7.980781333+-2.914,733.7+-8.682,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:08:22.000Z+-0.005,41.231358833+-4.806,-7.980782167+-2.914,733.8+-8.625,0.0+-nan,0.002+-nan,0.0+-nan,3,13
2016-05-20T11:08:23.000Z+-0.005,41.231358667+-4.806,-7.980782+-2.914,733.8+-8.625,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:08:24.000Z+-0.005,41.231358167+-4.806,-7.9807815+-2.914,733.8+-8.625,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:08:25.000Z+-0.005,41.231357833+-4.806,-7.980781333+-2.914,733.7+-8.625,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:08:26.000Z+-0.005,41.2313575+-4.806,-7.980781+-2.914,733.7+-8.625,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:08:27.000Z+-0.005,41.231357167+-4.806,-7.980780667+-2.914,733.7+-8.625,0.0+-nan,0.008+-nan,0.0+-nan,3,13
2016-05-20T11:08:28.000Z+-0.005,41.231357167+-4.806,-7.980781+-2.914,733.7+-8.625,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:08:29.000Z+-0.005,41.231357333+-4.806,-7.980781167+-2.914,733.7+-8.625,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:08:30.000Z+-0.005,41.231357167+-4.806,-7.980780667+-2.914,733.7+-8.625,0.0+-nan,0.014+-nan,0.0+-nan,3,13
2016-05-20T11:08:31.000Z+-0.005,41.231356833+-4.806,-7.980780167+-2.914,733.6+-8.625,0.0+-nan,0.009+-nan,0.0+-nan,3,13
2016-05-20T11:08:32.000Z+-0.005,41.231356667+-4.806,-7.9807795+-2.914,733.6+-8.625,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:08:33.000Z+-0.005,41.231356667+-4.806,-7.9807785+-2.914,733.6+-8.625,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:08:34.000Z+-0.005,41.231356667+-4.806,-7.980778+-2.914,733.6+-8.625,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:08:35.000Z+-0.005,41.231356667+-4.806,-7.980778+-2.914,733.7+-8.625,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:08:36.000Z+-0.005,41.231356833+-4.806,-7.980778833+-2.914,733.7+-8.625,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:08:37.000Z+-0.005,41.231357333+-4.806,-7.980779167+-2.914,733.8+-8.625,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:08:38.000Z+-0.005,41.231357333+-4.806,-7.980779167+-2.914,733.8+-8.625,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:08:39.000Z+-0.005,41.231357667+-4.806,-7.980780167+-2.914,733.9+-8.625,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:08:40.000Z+-0.005,41.231357833+-4.806,-7.9807805+-2.914,733.9+-8.625,0.0+-nan,0.008+-nan,0.0+-nan,3,13
2016-05-20T11:08:41.000Z+-0.005,41.231357667+-4.806,-7.980779833+-2.914,734.0+-8.625,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:08:42.000Z+-0.005,41.231357833+-4.806,-7.980779167+-2.914,733.9+-8.625,0.0+-nan,0.013+-nan,0.0+-nan,3,13
2016-05-20T11:08:43.000Z+-0.005,41.231358+-4.806,-7.980778833+-2.914,733.9+-8.625,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:08:44.000Z+-0.005,41.231358333+-4.806,-7.9807785+-2.914,733.9+-8.625,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:08:45.000Z+-0.005,41.231358833+-4.806,-7.980778167+-2.914,733.9+-8.625,0.0+-nan,0.01+-nan,0.0+-nan,3,13
2016-05-20T11:08:46.000Z+-0.005,41.231359333+-4.806,-7.980778667+-2.914,733.9+-8.625,0.0+-nan,0.01+-nan,0.0+-nan,3,13
2016-05-20T11:08:47.000Z+-0.005,41.2313595+-4.806,-7.980779167+-2.914,733.9+-8.625,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:08:48.000Z+-0.005,41.231359667+-4.806,-7.980779667+-2.914,733.9+-8.625,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:08:49.000Z+-0.005,41.2313595+-4.806,-7.980779833+-2.914,734.0+-8.625,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:08:50.000Z+-0.005,41.231359+-4.806,-7.98078+-2.914,734.0+-8.625,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:08:51.000Z+-0.005,41.231358833+-4.806,-7.98078+-2.914,734.0+-8.625,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:08:52.000Z+-0.005,41.2313585+-4.806,-7.98078+-2.914,734.0+-8.625,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:08:53.000Z+-0.005,41.231357667+-4.806,-7.980780833+-2.914,734.0+-8.625,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:08:54.000Z+-0.005,41.231356833+-4.806,-7.980781167+-2.914,733.9+-8.625,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:08:55.000Z+-0.005,41.231356333+-4.806,-7.9807815+-2.914,733.9+-8.625,0.0+-nan,0.008+-nan,0.0+-nan,3,13
2016-05-20T11:08:56.000Z+-0.005,41.231355833+-4.806,-7.980781667+-2.914,733.8+-8.625,0.0+-nan,0.008+-nan,0.0+-nan,3,13
2016-05-20T11:08:57.000Z+-0.005,41.231355667+-4.806,-7.980781667+-2.914,733.8+-8.625,0.0+-nan,0.014+-nan,0.0+-nan,3,13
2016-05-20T11:08:58.000Z+-0.005,41.231355167+-4.806,-7.980781167+-2.914,733.7+-8.625,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:08:59.000Z+-0.005,41.231354833+-4.806,-7.980780667+-2.914,733.7+-8.625,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:09:00.000Z+-0.005,41.231355+-4.806,-7.980780667+-2.914,733.7+-8.625,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:09:01.000Z+-0.005,41.231354667+-4.806,-7.980780833+-2.914,733.7+-8.625,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:09:02.000Z+-0.005,41.231355+-4.806,-7.980780667+-2.914,733.7+-8.625,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:09:03.000Z+-0.005,41.231354833+-4.806,-7.9807805+-2.914,733.6+-8.625,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:09:04.000Z+-0.005,41.231354667+-4.806,-7.980780167+-2.914,733.7+-8.625,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:09:05.000Z+-0.005,41.231354333+-4.806,-7.980780333+-2.914,733.7+-8.625,0.0+-nan,0.009+-nan,0.0+-nan,3,13
2016-05-20T11:09:06.000Z+-0.005,41.231353833+-4.806,-7.9807805+-2.914,733.7+-8.625,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:09:07.000Z+-0.005,41.231353333+-4.806,-7.9807805+-2.914,733.6+-8.625,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:09:08.000Z+-0.005,41.231353+-4.806,-7.980780333+-2.914,733.6+-8.625,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:09:09.000Z+-0.005,41.231352833+-4.806,-7.980780667+-2.914,733.5+-8.625,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:09:10.000Z+-0.005,41.231352667+-4.806,-7.980780667+-2.914,733.4+-8.568,0.0+-nan,0.002+-nan,0.0+-nan,3,13
2016-05-20T11:09:11.000Z+-0.005,41.231352667+-4.806,-7.980780333+-2.914,733.4+-8.568,0.0+-nan,0.002+-nan,0.0+-nan,3,13
2016-05-20T11:09:12.000Z+-0.005,41.231352833+-4.806,-7.980780167+-2.914,733.4+-8.568,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:09:13.000Z+-0.005,41.231352667+-4.806,-7.980779667+-2.914,733.3+-8.568,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:09:14.000Z+-0.005,41.231353+-4.806,-7.980779167+-2.914,733.3+-8.568,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:09:15.000Z+-0.005,41.231352833+-4.806,-7.980778333+-2.914,733.2+-8.568,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:09:16.000Z+-0.005,41.2313525+-4.806,-7.980777+-2.914,733.1+-8.568,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:09:17.000Z+-0.005,41.231352333+-4.806,-7.980776667+-2.914,733.0+-8.568,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:09:18.000Z+-0.005,41.231352167+-4.806,-7.9807765+-2.914,732.9+-8.568,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:09:19.000Z+-0.005,41.231352+-4.806,-7.9807765+-2.914,732.9+-8.568,0.0+-nan,0.006+-nan,0.0+-nan,3,13
2016-05-20T11:09:20.000Z+-0.005,41.231351833+-4.806,-7.9807765+-2.914,732.9+-8.568,0.0+-nan,0.02+-nan,0.0+-nan,3,13
2016-05-20T11:09:21.000Z+-0.005,41.231351333+-4.806,-7.980776333+-2.914,732.8+-8.568,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:09:22.000Z+-0.005,41.231351333+-4.806,-7.980775833+-2.914,732.8+-8.568,0.0+-nan,0.003+-nan,0.0+-nan,3,13
2016-05-20T11:09:23.000Z+-0.005,41.231351333+-4.806,-7.980775833+-2.914,732.7+-8.568,0.0+-nan,0.004+-nan,0.0+-nan,3,13
2016-05-20T11:09:24.000Z+-0.005,41.231351167+-4.806,-7.9807755+-2.914,732.6+-8.568,0.0+-nan,0.001+-nan,0.0+-nan,3,13
2016-05-20T11:09:25.000Z+-0.005,41.231350833+-4.806,-7.980775+-2.914,732.5+-8.568,0.0+-nan,0.012+-nan,0.0+-nan,3,13
2016-05-20T11:09:26.000Z+-0.005,41.231350333+-4.806,-7.980774667+-2.914,732.3+-8.568,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:09:27.000Z+-0.005,41.231349833+-4.806,-7.980775+-2.914,732.2+-8.568,0.0+-nan,0.002+-nan,0.0+-nan,3,13
2016-05-20T11:09:28.000Z+-0.005,41.231349167+-4.806,-7.9807755+-2.914,732.1+-8.568,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:09:29.000Z+-0.005,41.2313485+-4.806,-7.9807765+-2.914,732.0+-8.568,0.0+-nan,0.011+-nan,0.0+-nan,3,13
2016-05-20T11:09:30.000Z+-0.005,41.231348167+-4.806,-7.980777+-2.914,732.0+-8.568,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:09:31.000Z+-0.005,41.231348333+-4.806,-7.980777333+-2.914,731.9+-8.568,0.0+-nan,0.012+-nan,0.0+-nan,3,13
2016-05-20T11:09:32.000Z+-0.005,41.231348667+-4.806,-7.9807775+-2.914,731.9+-8.568,0.0+-nan,0.009+-nan,0.0+-nan,3,13
2016-05-20T11:09:33.000Z+-0.005,41.231349+-4.806,-7.9807775+-2.914,731.9+-8.568,0.0+-nan,0.009+-nan,0.0+-nan,3,13
2016-05-20T11:09:34.000Z+-0.005,41.2313495+-4.806,-7.980777833+-2.914,731.9+-8.568,0.0+-nan,0.005+-nan,0.0+-nan,3,13
2016-05-20T11:09:35.000Z+-0.005,41.23135+-4.806,-7.980778+-2.914,731.9+-8.568,0.0+-nan,0.008+-nan,0.0+-nan,3,13
2016-05-20T11:09:36.000Z+-0.005,41.231350333+-4.806,-7.980778833+-2.914,731.9+-8.568,0.0+-nan,0.007+-nan,0.0+-nan,3,13
2016-05-20T11:09:37.000Z+-0.005,41.231350667+-4.806,-7.980778833+-2.914,731.9+-8.568,0.0+-nan,0.005+-nan,0.0+-nan,3,13
